1 3 0.0365228667608 0.0738844839004 0.0758462441523 17.5696202532 0.00197280250419 0.00244305043184 0.0028533242819 0.00258450072979 4
-1 4 0.0642715055521 0.0587087784487 0.0410366404907 0.980218068536 0.0534592523908 0.0246895489092 0.0317708304882 0.0363799448968 4
-1 5 0.0439123247756 0.0676265675801 0.0640331491713 1.47348130841 0.0261118803587 0.014806557004 0.0188352516374 0.0217534336705 4
1 1 0.00758332788554 0.00462610311194 0.0404628663568 0.709345794393 0.014184538207 0.00449075138933 0.00788261836219 0.00939993009294 4
1 2 0.0249633441355 0.00808174640037 0.0247225863629 0.223753894081 0.0224476656168 0.00512575093179 0.0116627790736 0.0143381445843 4
-1 3 0.0494877518048 0.0397027403623 0.022461343702 0.293496884735 0.0400751735779 0.0163195500716 0.0227082775687 0.0260943539765 4
-1 4 0.0328548614548 0.0496980956804 0.0464900907575 0.567679127726 0.0078106938392 -0.00018672820041 0.00134927701695 0.00360072785591 4
1 5 -0.00711637419801 -0.0105898745936 0.0255825878867 0.524182242991 -0.00570762350566 -0.00905755433049 -0.00815028870158 -0.00684935027552 4
1 1 0.0 0.0 0.0274567565526 0.0 0.0 0.0 0.0 0.0 4
1 2 0.00232542936392 -0.00265675801208 0.0385564942329 0.497079439252 0.00285132585409 0.00552270293398 0.00675731040473 0.00605158730159 4
-1 3 0.0268685151807 0.00882489549466 0.0314814814815 0.90027258567 0.0157954005902 0.0155571796375 0.0173166321609 0.0173688214491 4
-1 4 0.0132054502834 0.0196191360892 0.0345476795632 1.64443146417 0.0181048005191 0.0145487236942 0.0187041477977 0.0194177152726 4
1 1 -0.00565013961915 -0.00399442638179 0.0211187214612 -0.00323208722741 0.0245755949377 0.0170658445679 0.022549860429 0.0233412492804 4
-1 2 -0.00683620198549 -0.0178541569902 0.0184261909727 -0.0814252336449 0.0344968168067 0.0210922486774 0.0267342579796 0.0291013858048 4
-1 3 -0.00937643004567 -0.0082861124013 0.0144798099762 -0.202998442368 0.0259229520545 0.0203057643366 0.0244617914247 0.0257396784275 4
-1 4 -0.0145129206085 -0.0151973989782 0.0182525090018 -0.268691588785 0.0312353176606 0.0203057643366 0.0262207679407 0.026509170162 4
1 5 -0.0299597485921 -0.0292429168602 0.0180047340033 -0.184345794393 0.0131429466352 0.0116377423448 0.0179120620995 0.0158755859857 4
1 1 -0.0340315847474 -0.0391453785416 0.0314240254574 0.295327102804 0.0128545823814 0.0170343109977 0.0212060460721 0.0169781643227 4
-1 2 -0.0244403560055 -0.0396655829076 0.0254493337465 0.0481697819315 0.0200984913081 0.0223906898061 0.0260678134611 0.0225008224361 4
1 3 -0.0154188107623 -0.0197863446354 0.0104876368369 -0.319937694704 0.0228379517189 0.0252021240024 0.0291378283741 0.0259807549963 4
-1 4 -0.0114963997871 -0.0206967022759 0.0172749484615 -0.260007788162 0.026042275194 0.0238437072596 0.0289903365545 0.0268391726293 5
-1 5 -0.0084798789656 -0.00834184858337 0.0159624055859 -0.344275700935 0.0251597811415 0.0210007394931 0.0276028209176 0.0262963648326 5
-1 1 -0.0169410797837 -0.0249512308407 0.0145400138111 -0.602297507788 0.0286798137565 0.0220926666518 0.0295256772333 0.0278733859692 5
-1 2 -0.028390784202 -0.024189503019 0.0228128761698 -0.344080996885 0.0144356139797 0.0140837581091 0.0202719312142 0.0176088699729 5
1 3 -0.0420445100255 -0.0417278216442 0.0265845420227 0.252141744548 0.0111815725298 0.0213500819873 0.0260022615412 0.0220942306111 5
1 4 -0.0479187874147 -0.055346028797 0.0212854181064 -0.215031152648 0.00716187426821 0.0233552460731 0.0245928952644 0.0189885064561 5
1 5 -0.0385610355165 -0.0510915002322 0.0311384371281 -0.0526479750779 0.0122256500004 0.0253567003272 0.0261497533609 0.0212193642569 5
1 1 -0.0161939538837 -0.0273850441245 0.0215410107705 -0.257281931464 0.0301216350253 0.0322897576491 0.0360754065585 0.0330722098857 5
-1 2 -0.0063412310767 -0.0136739433349 0.0123888122982 -0.357904984424 0.0267184396511 0.0335245133319 0.0365124193575 0.0321330907147 5
-1 3 -0.0103850500107 -0.00975383186252 0.0146776066554 -0.53718847352 0.0193750947749 0.0272505694592 0.0316397266485 0.0263441689284 5
1 4 -0.0234317360404 -0.0233163028333 0.0163310270187 -0.33812305296 0.0115842881256 0.0169149780749 0.0219817437903 0.017218726869 5
1 5 -0.0268498370332 -0.0313237343242 0.0123389725283 -0.423208722741 0.0168792524405 0.0196664366571 0.0258110684417 0.0210523069331 5
1 1 -0.0207420828002 -0.0344635392476 0.0235712353646 -0.503777258567 0.0256345878007 0.0209370540473 0.0297551089528 0.0257000986923 5
