Date,Open,High,Low,Close,Volume,Adj Close
7/15/14,"17,055.03","17,169.52","16,972.74","17,060.68","3,328,740,000","17,060.68"
7/16/14,"17,061.91","17,227.71","17,019.58","17,138.20","3,390,950,000","17,138.20"
7/17/14,"17,133.45","17,210.28","16,938.22","16,976.81","3,381,680,000","16,976.81"
7/18/14,"16,978.16","17,143.27","16,952.90","17,100.18","3,106,060,000","17,100.18"
7/21/14,"17,095.11","17,114.69","16,947.50","17,051.73","2,611,160,000","17,051.73"
7/22/14,"17,054.97","17,213.53","16,994.70","17,113.54","2,890,480,000","17,113.54"
7/23/14,"17,117.01","17,179.08","17,006.82","17,086.63","2,869,720,000","17,086.63"
7/24/14,"17,092.02","17,178.41","17,003.53","17,083.80","3,203,530,000","17,083.80"
7/25/14,"17,079.50","17,079.50","16,880.20","16,960.57","2,638,960,000","16,960.57"
7/28/14,"16,956.91","17,041.42","16,849.79","16,982.59","2,803,320,000","16,982.59"
7/29/14,"16,984.33","17,100.98","16,887.94","16,912.11","3,183,300,000","16,912.11"
7/30/14,"16,920.11","17,039.07","16,789.40","16,880.36","3,448,250,000","16,880.36"
7/31/14,"16,869.63","16,869.63","16,548.80","16,563.30","4,193,000,000","16,563.30"
8/1/14,"16,561.70","16,637.13","16,386.75","16,493.37","3,789,660,000","16,493.37"
8/4/14,"16,496.55","16,615.16","16,420.07","16,569.28","3,072,920,000","16,569.28"
8/5/14,"16,559.97","16,595.74","16,351.32","16,429.47","3,462,520,000","16,429.47"
8/6/14,"16,425.10","16,529.71","16,313.02","16,443.34","3,539,150,000","16,443.34"
8/7/14,"16,448.29","16,553.16","16,315.01","16,368.27","3,230,520,000","16,368.27"
8/8/14,"16,369.68","16,571.70","16,328.52","16,553.93","2,902,280,000","16,553.93"
8/11/14,"16,557.27","16,666.83","16,526.67","16,569.98","2,784,890,000","16,569.98"
8/12/14,"16,565.55","16,624.76","16,485.16","16,560.54","2,611,700,000","16,560.54"
8/13/14,"16,575.76","16,703.68","16,551.42","16,651.80","2,718,020,000","16,651.80"
8/14/14,"16,657.32","16,751.28","16,607.46","16,713.58","2,609,460,000","16,713.58"
8/15/14,"16,717.01","16,806.76","16,567.39","16,662.91","3,023,380,000","16,662.91"
8/18/14,"16,664.45","16,878.06","16,664.45","16,838.74","2,638,160,000","16,838.74"
8/19/14,"16,839.06","16,966.12","16,824.86","16,919.59","2,656,430,000","16,919.59"
8/20/14,"16,910.03","17,013.55","16,851.79","16,979.13","2,579,380,000","16,979.13"
8/21/14,"16,983.88","17,108.11","16,955.21","17,039.49","2,638,920,000","17,039.49"
8/22/14,"17,038.27","17,092.78","16,954.02","17,001.22","2,301,860,000","17,001.22"
8/25/14,"17,015.22","17,155.41","17,015.22","17,076.87","2,233,880,000","17,076.87"
8/26/14,"17,079.57","17,193.04","17,056.45","17,106.70","2,451,950,000","17,106.70"
8/27/14,"17,111.03","17,188.05","17,043.36","17,122.01","2,344,350,000","17,122.01"
8/28/14,"17,119.06","17,127.89","16,986.02","17,079.57","2,282,400,000","17,079.57"
8/29/14,"17,083.42","17,157.04","17,002.73","17,098.45","2,259,130,000","17,098.45"
9/2/14,"17,097.42","17,167.49","16,968.16","17,067.56","2,819,980,000","17,067.56"
9/3/14,"17,067.24","17,198.28","17,035.16","17,078.28","2,809,980,000","17,078.28"
9/4/14,"17,083.61","17,195.96","17,006.73","17,069.58","3,072,410,000","17,069.58"
9/5/14,"17,065.89","17,164.78","16,979.59","17,137.36","2,818,300,000","17,137.36"
