Date,Open,High,Low,Close,Volume,Adj Close
04/01/14,4219.87,4268.20,4218.77,4268.04,"2,153,130,000",4268.04
04/02/14,4281.61,4286.09,4258.86,4276.46,"2,187,100,000",4276.46
04/03/14,4282.18,4284.69,4216.57,4237.74,"2,067,370,000",4237.74
04/04/14,4263.94,4267.06,4118.71,4127.73,"2,621,270,000",4127.73
04/07/14,4110.92,4133.68,4052.14,4079.75,"2,554,680,000",4079.75
04/08/14,4085.18,4120.24,4066.11,4112.99,"2,198,900,000",4112.99
04/09/14,4129.63,4185.19,4121.17,4183.90,"1,957,560,000",4183.90
04/10/14,4181.21,4182.61,4042.76,4054.11,"2,421,210,000",4054.11
04/11/14,4015.07,4067.22,3991.64,3999.73,"2,264,480,000",3999.73
04/14/14,4038.06,4050.79,3986.50,4022.69,"1,890,480,000",4022.69
04/15/14,4032.63,4054.80,3946.03,4034.16,"2,413,110,000",4034.16
04/16/14,4066.82,4086.28,4038.81,4086.23,"1,863,110,000",4086.23
04/17/14,4080.30,4110.46,4064.70,4095.52,"1,954,720,000",4095.52
04/21/14,4105.37,4121.55,4081.91,4121.55,"1,544,440,000",4121.55
04/22/14,4132.06,4170.72,4131.61,4161.46,"1,875,930,000",4161.46
04/23/14,4160.90,4161.44,4125.41,4126.97,"1,794,760,000",4126.97
04/24/14,4174.61,4177.16,4107.52,4148.34,"2,130,870,000",4148.34
04/25/14,4125.16,4126.98,4068.10,4075.56,"2,087,140,000",4075.56
04/28/14,4091.81,4111.59,4014.17,4074.40,"2,348,320,000",4074.40
04/29/14,4089.51,4111.45,4070.25,4103.54,"1,911,240,000",4103.54
04/30/14,4085.19,4116.14,4070.63,4114.56,"2,151,400,000",4114.56
05/01/14,4121.25,4149.56,4105.61,4127.45,"2,077,040,000",4127.45
05/02/14,4138.63,4145.06,4115.89,4123.90,"1,844,790,000",4123.90
05/05/14,4099.25,4138.34,4086.35,4138.06,"1,561,170,000",4138.06
05/06/14,4128.22,4132.46,4080.76,4080.76,"1,850,610,000",4080.76
05/07/14,4085.49,4091.03,4021.05,4067.67,"2,486,030,000",4067.67
05/08/14,4053.28,4109.20,4039.91,4051.50,"2,411,940,000",4051.50
05/09/14,4043.44,4071.87,4025.24,4071.87,"1,976,160,000",4071.87
05/12/14,4092.84,4146.54,4092.09,4143.86,"1,880,020,000",4143.86
05/13/14,4144.90,4155.13,4128.01,4130.17,"1,923,480,000",4130.17
05/14/14,4122.08,4132.33,4093.83,4100.63,"1,764,430,000",4100.63
05/15/14,4096.53,4098.25,4035.96,4069.29,"2,083,030,000",4069.29
05/16/14,4070.35,4091.16,4044.27,4090.59,"1,741,070,000",4090.59
05/19/14,4080.33,4128.47,4075.70,4125.81,"1,601,400,000",4125.81
05/20/14,4121.11,4124.86,4080.61,4096.89,"1,797,910,000",4096.89
05/21/14,4105.96,4133.61,4103.61,4131.54,"1,703,500,000",4131.54
05/22/14,4136.09,4164.85,4131.47,4154.34,"1,835,810,000",4154.34
05/23/14,4159.78,4186.58,4148.30,4185.81,"1,536,610,000",4185.81
05/27/14,4206.44,4237.07,4204.72,4237.07,"1,812,330,000",4237.07
05/28/14,4234.96,4238.17,4216.89,4225.08,"1,785,140,000",4225.08
05/29/14,4238.04,4247.95,4228.96,4247.95,"1,714,000,000",4247.95
05/30/14,4251.49,4252.08,4221.95,4242.62,"1,903,660,000",4242.62
06/02/14,4247.96,4247.96,4207.61,4237.20,"1,631,310,000",4237.20
06/03/14,4222.04,4240.35,4215.80,4234.08,"1,718,640,000",4234.08
06/04/14,4222.21,4256.19,4216.23,4251.64,"1,610,090,000",4251.64
06/05/14,4259.12,4299.50,4241.68,4296.23,"1,926,750,000",4296.23
06/06/14,4312.76,4322.51,4305.74,4321.40,"1,616,650,000",4321.40
06/09/14,4324.35,4346.74,4320.28,4336.24,"1,783,060,000",4336.24
06/10/14,4329.20,4338.87,4319.93,4338.00,"1,787,120,000",4338.00
06/11/14,4322.92,4338.21,4315.49,4331.93,"1,778,460,000",4331.93
06/12/14,4323.11,4328.35,4284.53,4297.63,"1,908,190,000",4297.63
06/13/14,4315.31,4317.67,4288.41,4310.65,"1,754,560,000",4310.65
06/16/14,4303.93,4326.89,4296.26,4321.10,"1,675,120,000",4321.10
06/17/14,4316.01,4346.12,4311.15,4337.23,"1,814,360,000",4337.23
06/18/14,4341.18,4365.10,4320.54,4362.84,"1,860,660,000",4362.84
06/19/14,4370.14,4372.18,4339.61,4359.33,"1,845,460,000",4359.33
06/20/14,4365.37,4368.80,4354.03,4368.04,"2,721,380,000",4368.04
06/23/14,4368.96,4371.81,4358.68,4368.68,"1,712,930,000",4368.68
06/24/14,4367.90,4399.87,4342.90,4350.35,"2,014,700,000",4350.35
06/25/14,4341.82,4383.55,4339.41,4379.76,"1,722,820,000",4379.76
06/26/14,4379.44,4379.80,4347.45,4379.05,"1,554,070,000",4379.05
06/27/14,4371.80,4398.85,4371.60,4397.93,"3,964,930,000",4397.93
06/30/14,4398.37,4417.46,4396.59,4408.18,"1,848,110,000",4408.18
07/01/14,4424.71,4471.60,4424.43,4458.65,"1,942,550,000",4458.65
07/02/14,4457.86,4466.92,4450.87,4457.73,"1,599,480,000",4457.73
07/03/14,4472.89,4485.93,4463.85,4485.93,"1,001,730,000",4485.93
07/07/14,4477.74,4478.02,4447.60,4451.53,"1,691,390,000",4451.53
07/08/14,4442.87,4443.56,4372.04,4391.46,"2,221,820,000",4391.46
07/09/14,4403.03,4421.93,4388.01,4419.03,"1,736,960,000",4419.03
07/10/14,4352.04,4415.85,4351.04,4396.20,"1,682,920,000",4396.20
07/11/14,4401.05,4417.16,4389.29,4415.49,"1,511,250,000",4415.49
07/14/14,4441.39,4451.60,4432.95,4440.42,"1,579,660,000",4440.42
07/15/14,4444.91,4451.93,4389.70,4416.39,"1,772,030,000",4416.39
07/16/14,4446.17,4448.87,4419.71,4425.97,"2,059,340,000",4425.97
07/17/14,4411.52,4425.38,4352.23,4363.45,"2,055,240,000",4363.45
07/18/14,4379.94,4434.44,4378.22,4432.15,"1,823,580,000",4432.15
07/21/14,4421.20,4432.42,4404.51,4424.70,"1,557,820,000",4424.70
07/22/14,4444.94,4464.13,4443.35,4456.02,"1,724,440,000",4456.02
07/23/14,4468.16,4480.73,4457.95,4473.70,"1,909,810,000",4473.70
07/24/14,4481.61,4485.50,4465.94,4472.11,"1,935,090,000",4472.11
07/25/14,4448.06,4457.95,4430.43,4449.56,"1,711,430,000",4449.56
07/28/14,4451.12,4455.39,4413.92,4444.91,"1,783,250,000",4444.91
07/29/14,4456.07,4470.97,4441.03,4442.70,"2,090,810,000",4442.70
07/30/14,4468.44,4476.06,4444.51,4462.90,"1,872,430,000",4462.90
07/31/14,4421.29,4430.80,4367.15,4369.77,"2,273,380,000",4369.77
08/01/14,4363.39,4385.05,4324.02,4352.64,"2,050,340,000",4352.64
08/04/14,4365.62,4395.38,4343.03,4383.89,"1,677,400,000",4383.89
08/05/14,4364.59,4383.02,4333.58,4352.84,"1,916,180,000",4352.84
