Date,Open,High,Low,Close,Volume,Adj Close
09/04/14,44.74,45.27,44.72,45.26,26475500,44.98
09/05/14,45.11,45.93,45.11,45.91,36939400,45.62
09/08/14,46.02,46.8,45.99,46.47,45736700,46.18
09/09/14,46.47,46.97,46.42,46.76,40302400,46.47
09/10/14,46.82,46.94,46.28,46.84,27302400,46.55
09/11/14,46.74,47,46.47,47,29216400,46.71
09/12/14,46.91,47.02,46.6,46.7,38244700,46.41
09/15/14,46.54,46.71,46.1,46.24,37667600,45.95
09/16/14,46.39,46.85,46.29,46.76,27910600,46.47
09/17/14,46.26,46.69,46.23,46.52,38311900,46.23
09/18/14,46.59,46.83,46.46,46.68,35556600,46.39
09/19/14,46.81,47.57,46.6,47.52,202522400,47.22
09/22/14,47.3,47.38,46.98,47.06,38686100,46.77
09/23/14,46.85,46.98,46.47,46.56,33430300,46.27
09/24/14,46.63,47.11,46.34,47.08,26582700,46.78
09/25/14,46.88,47.09,46.03,46.04,33077400,45.75
09/26/14,45.93,46.62,45.76,46.41,27078800,46.12
09/29/14,45.98,46.56,45.76,46.44,26091000,46.15
09/30/14,46.37,46.48,46.01,46.36,33033100,46.07
10/01/14,46.27,46.53,45.85,45.9,38088400,45.61
10/02/14,45.83,46.1,45.64,45.76,25119400,45.47
10/03/14,45.98,46.3,45.61,46.09,32453200,45.8
10/06/14,46.12,46.3,45.92,46.09,20604000,45.8
10/07/14,45.86,45.93,45.42,45.53,25723700,45.24
10/08/14,45.48,46.89,45.34,46.78,33031000,46.49
10/09/14,46.5,46.8,45.74,45.85,34422800,45.56
10/10/14,45.6,46.12,43.95,44.03,51978100,43.75
10/13/14,43.82,44.56,43.49,43.65,37100200,43.38
10/14/14,43.87,44.38,43.56,43.73,38115700,43.46
10/15/14,43,43.39,42.1,43.22,60218700,42.95
10/16/14,42.53,43.08,42.22,42.74,49040400,42.47
10/17/14,43.2,43.94,42.79,43.63,40683300,43.36
10/20/14,43.06,44.14,42.81,44.08,34527900,43.8
10/21/14,44.36,44.98,44.19,44.88,36433800,44.6
10/22/14,45,45.07,44.23,44.38,33570900,44.1
10/23/14,44.62,45.45,44.53,45.02,45451900,44.74
10/24/14,46.83,46.9,45.18,46.13,61076700,45.84
10/27/14,45.71,46.1,45.71,45.91,30371300,45.62
10/28/14,45.86,46.5,45.77,46.49,29024600,46.2
10/29/14,46.44,46.7,46.34,46.62,30276100,46.33
10/30/14,46.32,46.32,45.77,46.05,30073900,45.76
10/31/14,46.94,46.97,46.48,46.95,35849700,46.66
