Date,Open,High,Low,Close,Volume,Adj Close
05/27/14,184.8,185.65,183.93,184.78,4793800,182.44
05/28/14,184.48,184.88,182.94,183.08,3721600,180.77
05/29/14,183.64,183.78,182.33,183.76,2759900,181.44
05/30/14,183.38,184.57,182.49,184.36,4620500,182.03
06/02/14,184.76,186.28,184.67,185.69,3200500,183.34
06/03/14,185.55,185.76,184.12,184.37,2517100,182.04
06/04/14,184.71,185.45,184.2,184.51,2376800,182.18
06/05/14,184.66,186.09,183.92,185.98,2852200,183.63
06/06/14,186.47,187.65,185.9,186.37,3296700,184.01
06/09/14,186.22,187.64,185.96,186.22,2728400,183.87
06/10/14,186.2,186.22,183.82,184.29,4154900,181.96
06/11/14,183.61,184.2,182.01,182.25,4061700,179.95
06/12/14,182.48,182.55,180.91,181.22,4425300,178.93
06/13/14,182,183,181.52,182.56,2773600,180.25
06/16/14,182.4,182.71,181.24,182.35,3556200,180.05
06/17/14,181.9,182.81,181.56,182.26,2460900,179.96
06/18/14,182.04,183.61,181.79,183.6,3931800,181.28
06/19/14,184.12,184.47,182.36,182.82,3551100,180.51
06/20/14,182.59,182.67,181.4,181.55,10686800,179.26
06/23/14,181.92,182.25,181,182.14,3231700,179.84
06/24/14,181.5,183,180.65,180.88,3875400,178.59
06/25/14,180.25,180.97,180.06,180.72,2762800,178.44
06/26/14,180.87,181.37,179.27,180.37,3258500,178.09
06/27/14,179.77,182.46,179.66,181.71,4575500,179.41
06/30/14,181.33,181.93,180.26,181.27,4223800,178.98
07/01/14,181.7,187.27,181.7,186.35,6643100,184
07/02/14,186.34,188.99,186.17,188.39,5093000,186.01
07/03/14,188.39,188.81,187.35,188.53,2422400,186.15
07/07/14,187.61,188.27,187.44,188.04,2958700,185.66
07/08/14,187.65,188.08,186.37,187.22,3135100,184.85
07/09/14,187.68,188.9,186.89,188.42,3309600,186.04
07/10/14,186.44,188.05,186.21,187.7,3177800,185.33
07/11/14,187.73,188.35,186.71,188,2402500,185.62
07/14/14,188.55,190.44,188.53,189.86,4501100,187.46
07/15/14,189.54,190.08,188.21,188.49,4864700,186.11
07/16/14,192.24,193.36,190.76,192.36,7812600,189.93
07/17/14,192.36,195.95,192,192.49,8872300,190.06
07/18/14,191.96,193.44,190,192.5,8166400,190.07
07/21/14,191.3,191.7,189.25,190.85,4154400,188.44
07/22/14,191.59,194.72,191.56,194.09,4853000,191.64
07/23/14,194.11,194.9,193.57,193.63,3584200,191.18
07/24/14,193.95,195.62,193.75,195.24,3612700,192.77
07/25/14,195.3,195.9,193.79,194.4,3376400,191.94
07/28/14,194.3,196.4,193.65,195.78,3242400,193.31
07/29/14,195.3,195.89,194.54,194.57,3264100,192.11
07/30/14,195.2,195.99,192.9,194,3943800,191.55
07/31/14,192.84,194.29,191.54,191.67,4207500,189.25
08/01/14,190.5,191.5,188.86,189.15,5181100,186.76
08/04/14,189.35,189.95,188.6,189.64,2125900,187.24
08/05/14,188.75,189.2,186.44,187.1,3307900,184.74
08/06/14,185.36,186.88,184.44,185.97,3847000,184.71
08/07/14,186.64,186.68,183.58,184.3,2708600,183.05
08/08/14,184.4,186.67,183.58,186.63,2781500,185.36
08/11/14,187.81,188.36,186.28,187.47,2527200,186.2
08/12/14,187.45,188.69,186.81,187.34,1858600,186.07
08/13/14,188,188.48,187.37,187.95,1797000,186.67
08/14/14,187.57,188.17,186.93,187.88,1929500,186.6
08/15/14,187.85,188.88,186.79,187.38,2814800,186.11
08/18/14,188.1,189.81,187.76,189.36,2420300,188.07
08/19/14,190.04,190.25,189.36,190.07,2040100,188.78
08/20/14,189.86,190.39,189.25,190.1,2177600,188.81
08/21/14,190.9,192.07,190.5,191.23,2496500,189.93
08/22/14,190.77,191.88,190.29,190.41,1940300,189.12
08/25/14,191.39,191.81,190.71,191.16,1723600,189.86
08/26/14,191.02,193.53,191.02,192.99,3175400,191.68
08/27/14,193.03,194.13,191.56,192.25,2190200,190.94
08/28/14,191.47,192.3,190.66,192,1503600,190.69
08/29/14,192.28,192.75,191.14,192.3,2909400,190.99
09/02/14,192.68,192.97,190.93,191.56,2679700,190.26
09/03/14,192.39,192.95,191.86,191.95,1822800,190.65
09/04/14,191.69,192.69,190.06,190.68,2865000,189.38
09/05/14,190.53,191.75,190.09,191.2,2260200,189.9
09/08/14,190.75,191.2,189.51,190.14,2524200,188.85
09/09/14,190.34,190.74,189.78,189.99,2403600,188.7
09/10/14,190.12,192.15,190.1,191.54,2764000,190.24
09/11/14,191.08,192.78,190.12,191.72,2298500,190.42
09/12/14,191.47,191.6,190.57,191.28,2901000,189.98
09/15/14,191.42,192.49,190.58,191.81,2456400,190.51
09/16/14,191.25,193.57,190.82,192.96,2561500,191.65
09/17/14,193.22,193.64,192.3,192.8,3210800,191.49
09/18/14,192.79,194.13,192.71,193.75,2963300,192.43
09/19/14,194.54,195,193.19,194,8852000,192.68
09/22/14,193.72,194.14,192.63,193.11,3318000,191.8
09/23/14,192.75,193.07,191.52,191.62,3301800,190.32
09/24/14,191,192.45,189.88,192.31,3082600,191
09/25/14,192.05,192.5,188.97,189.01,4151400,187.73
09/26/14,188.93,190.33,188.61,190.06,2493900,188.77
09/29/14,188.51,189.96,188.12,189.64,2336300,188.35
09/30/14,189.64,190.85,189.15,189.83,2932600,188.54
10/01/14,189.91,190.4,186.79,187.17,3723200,185.9
10/02/14,187.66,187.78,186.24,186.91,2283100,185.64
10/03/14,188.11,189.37,187.56,188.67,3071500,187.39
10/06/14,189.69,190.89,188.71,189.04,2099500,187.75
10/07/14,187.77,188.12,185.54,185.71,2991300,184.45
10/08/14,185.97,189.6,185.61,189.36,2984800,188.07
10/09/14,189.12,189.5,186.09,186.42,2625400,185.15
10/10/14,185.86,187.74,185.1,185.93,5090200,184.67
10/13/14,185.49,186.65,183.42,183.52,3596700,182.27
10/14/14,184.89,185.72,183.59,183.8,3924700,182.55
10/15/14,182.46,183.79,178.75,181.75,6895800,180.51
10/16/14,179.8,181.48,178.69,179.84,5578600,178.62
10/17/14,181.24,182.84,180.22,182.05,4350200,180.81
10/20/14,166.85,170.33,166.69,169.1,23416500,167.95
10/21/14,166.4,166.68,161.68,163.23,20949800,162.12
10/22/14,162.41,165.41,161.1,161.79,11084800,160.69
10/23/14,162.12,162.83,161.54,162.18,7599400,161.08
10/24/14,162.08,162.44,161.45,162.08,6652100,160.98
10/27/14,162,162.91,161.81,161.87,4989100,160.77
10/28/14,162,163.6,161.8,163.6,7895300,162.49
10/29/14,164.33,164.62,162.76,163.46,4739300,162.35
10/30/14,163.5,164.62,163.02,164.35,3896000,163.23
10/31/14,165.48,165.59,163.62,164.4,5818000,163.28
